tweet_id,tweet,user_id,user_name,user_screen_name,timestamp,retweets,favourites
210690627774586880,アカウント変えました(。-∀-),601839807,夏華,ukineko_saku,2012-06-07 20:12:14,1,0
210690673450565632,@ninety0117 さくです(*^^*),601839807,夏華,ukineko_saku,2012-06-07 20:12:25,1,0
210885337390645249,"晴れを期待していたら、残念ながら雨でした(。-∀-)

それでは、いってきます(o・・o)/~",601839807,夏華,ukineko_saku,2012-06-08 09:05:57,0,0
210895926255042561,"@saku1218 気を付けますね(*ov.v)o
ありがとうございます♪",601839807,夏華,ukineko_saku,2012-06-08 09:48:01,0,0
211016961071652864,@anno_hoko 了解です(*ov.v)o,601839807,夏華,ukineko_saku,2012-06-08 17:48:58,0,0
211332443758804995,塩麹作りました♪実際に使えるのは一週間以降ですが、さて、何に使おう…(。-∀-),601839807,夏華,ukineko_saku,2012-06-09 14:42:35,0,0
211457518214463488,"京のお抹茶プリン…おいしいです(*ov.v)o
祖父母の大阪のお土産です(*^^*) http://twitpic.com/9uil53 ",601839807,夏華,ukineko_saku,2012-06-09 22:59:35,0,0
211645821945511938,"http://live.nicovideo.jp/watch/lv96208934?ref=grel …
放送しています♪
よかったら来て下さいね(*´∇｀*)",601839807,夏華,ukineko_saku,2012-06-10 11:27:50,0,0
211706541353615361,【ニコ生中】【初見歓迎】【シルチケ枠】٩(初`꒳´見)۶相方のまゆかちゃんとコラボinシルチケ枠でふ♪♪٩(常 http://nico.ms/lv96208934#4:59:07 … #co1589763,601839807,夏華,ukineko_saku,2012-06-10 15:29:07,0,0
211706993474420736,あと一時間♪よろしくお願いします＞＜ http://nico.ms/lv96208934#5:00:54 … #co1589763,601839807,夏華,ukineko_saku,2012-06-10 15:30:55,0,0
211707188455014401,お願いします＞＜　　 http://nico.ms/lv96208934#5:01:41 … #co1589763,601839807,夏華,ukineko_saku,2012-06-10 15:31:41,0,0
211707648444338176,http://live.nicovideo.jp/watch/lv96208934 …,601839807,夏華,ukineko_saku,2012-06-10 15:33:31,0,0
211826177453735936,@voSnowov こちらこそありがとうございますヽ(*´▽)ノ♪,601839807,夏華,ukineko_saku,2012-06-10 23:24:30,0,0
211829637263802371,浮猫のことが好きで好きで仕方ない人の誕生日　「2/15」「5/14」「1/19」「2/4」「1/15」「8/15」「8/22」「8/11」「12/14」「7/4」 http://shindanmaker.com/216707  ふむ…居るのか謎です(*ov.v)o,601839807,夏華,ukineko_saku,2012-06-10 23:38:15,0,0
211829892478808064,【浮猫る】（動詞）　意味：「妄想をする」 http://shindanmaker.com/154706  えっと…うん…そうですか(。-∀-),601839807,夏華,ukineko_saku,2012-06-10 23:39:16,0,0
