tweet_id,tweet,user_id,user_name,user_screen_name,timestamp,retweets,favourites
153861694395908097,登録したものの良く使い方が分かりませ～ん？,452777045,うっち～です。,kanyure,2012-01-03 00:34:21,0,0
153864164014698496,登録したものの良く使い方がわかりませ～ん？,452777045,うっち～です。,kanyure,2012-01-03 00:44:10,0,0
153867143052664833,"@Facata_romance 
こんばんは。謹賀新年。今年もよろしくお願いしますm(_ _)m つい先ほど登録してみました。使い方がよく分からないです～",452777045,うっち～です。,kanyure,2012-01-03 00:56:00,0,0
153869049896513536,@Facata_romance こんばんは。謹賀新年です。今年もよろしくお願いしますm(_ _)m 先ほど登録してみましたが使い方がよく分からないで～すす,452777045,うっち～です。,kanyure,2012-01-03 01:03:34,0,0
154011734955405312,@Facata_romance おはようございます。謹賀新年。今年もよろしくお願いしますm(_ _)m 今年も頑張って下さいね(^O^),452777045,うっち～です。,kanyure,2012-01-03 10:30:33,0,0
154069731811409920,今から年末に産まれた友達の赤ちゃんを見に行きま～す。,452777045,うっち～です。,kanyure,2012-01-03 14:21:01,0,0
154129571313221632,赤ちゃん可愛かったな～癒された１日でした。,452777045,うっち～です。,kanyure,2012-01-03 18:18:48,0,0
154449660499603456,三時過ぎに娘お昼寝。しばしの休息で～す。,452777045,うっち～です。,kanyure,2012-01-04 15:30:43,0,0
155498903863693312,今私が昨年末よりお世話になってる病院です。薬が少しは減るかな～,452777045,うっち～です。,kanyure,2012-01-07 13:00:02,0,0
155503949422673922,診察終了。残念ながら薬は減らず。16日の月曜日に胃カメラ飲む事になりました～,452777045,うっち～です。,kanyure,2012-01-07 13:20:05,0,0
157330898654736384,只今娘はお昼寝中。久々に借りたDVD鑑賞中。アルプスの少女ハイジを見て１人和み中。,452777045,うっち～です。,kanyure,2012-01-12 14:19:43,0,0
158562957247262720,明日はいよいよ胃カメラの日。鼻からだけど緊張するな～大学病院の時みたいにきつくないといいけどな～,452777045,うっち～です。,kanyure,2012-01-15 23:55:29,0,0
158716146563031040,胃カメラ終了。鼻が痛～い。診断は逆流性食道炎。,452777045,うっち～です。,kanyure,2012-01-16 10:04:12,0,0
